5713|I am having as new consumer unit installed by my electrician. In order to complete this job safely I need an isolator switch placed between the meter and CU. This is so that he can fit new cables into the CU which comply with modern safety standard. It has taken me a day and a half to hopefully find out how to get this job done. I waited two hours for my call to customer services to be answered, they referred me to an incorrect company. I have since been passed from pillar to post, including being advised to phone two other organisation who could not help me. Finally I spoke to Rena in Liason at EDF. She took my number and details and went to the trouble of sorting out who I needed to speak to. She went further by obtaining two possible dates for the work to be carried out on. Overall I cannot recommend EDF. Although evidently they do have at least one employee who can be bothered. My advice to any EDF customer is to avoid customer service and go to Liason. If this fails ask to be put through to a supervisor. To EDF I would say promote Rena because she is the only one who could be bothered to sort the matter out for me.
5714|To - Steve Hayfield - Customer Services Director. I'm at a loss. You provide no 'services'. I've just moved into new premises and EDF was original supplier. So i rang to re-connect. And rang. And rang. And rang over a seven day period. Each time waiting at least 6/8 minutes - just now (4th Sept - 17.52pm) lasted 7.43 seconds. And guess what? Spoke to nobody.Come Steve, take early retirement - EDF can afford it - you made GBP1.6billion...
5715|Trying many times to get through without success. Just going round in circles with their phone service suggesting various options. None of which are relevant. Really annoyed with this company and their attitude.
5716|EDF obviously have too many customers or not enough staff, why does it take so long to get through, it wouldnt be so bad if you knew where you were in the queue. All you get is some woman going on about how you can contact them on-line - but that doesn't work either, i just get a message saying my password is not recognised. (and yes, i am definatley putting in the correct password) i'm FURIOUS - this kind of lackadasical service in pathetic.
5717|Switching to EDF was the worst decision i have made this year, have had nothing but trouble from the first week i switched to them. They don't answer the phone when you call the call centre, when you finally get though over 40 minutes later if you have the patience to wait that long, their systems are down, someone will call you back, no they can't tell you when and they never call you back or they say they have fixed the problem, a month down the line and i found out they never actually fixed it all and didn't bother telling me. I switched from pre-payment to the stanard meter and after asking them to set me up on a monthly plan i STILL haven't recieved a bill from them 2 months later and found out that it's because the advisor i spoke to didn't set it up in the first and my bill STILL isn't ready! As soon as they send me bill, i'm paying it and switching back to my old supplier. 
5718|This is the worst company in the UK. 40 mins to get through to the call centre and then the agent said he had set up my direct debit and didnt. I then spoke to their live chat team oh they are based in India and do not comprehend what you are trying to convey to them, all they say is sorry I am following rules. There is no wonder EDF energy have to tempt people with fixed prices because if it was on customer service this company propably would not exist. This is the worst decision I have ever made to swap suppliers and will be changing back to my old supplier as soon as it goes through. PLEASE PEOPLE FOR YOUR SANITY STAY WELL CLEAR OF THIS COWBOY FIRM
5719|"EDF!! My god I need help getting through to these people! I've spoken to them so many times, also getting people's names and dates when I've spoken to them inc times but they then tell me I was given the wrong information?!? I was getting bills saying I owe GBP90-GBP100 then the following bill was GBP600cr (does this mean I was in credit??) the following bill said I owe GBP800+ I called and asked why? I was told it was a miss print! I then receive yet another bill for GBP800+ and they just took it out of my bank when I got through after 50 mins she told me I wouldn't of been told it was a miss print and I did have bills warning me I'd have to pay it I said I thought you'd got it wrong AGAIN she said no we dont miss print! so when I looked closely at my energy use chart it had gone up from a 2.0 usage to a whooping 30.0???? ""I"" had to point this out then she asked for a reading "" oh they got the reading wrong when they came out to read it!!!"" I was NOT happy so i had to do an indemnity claim and got it all back! I was then told I owed just GBP181 so thought fine I will pay that (baring in mind I pay DD and pay for what I use?) I thought I'd paid It but my bill still came in at GBP300+?? When I called yet again I was told I was given wrong info I am sooo angry and don't know what or who to talk to I've got ALL bills that don't add up but they don't seem to listen to me. Please can anyone tell me who I can speak to about my bills as they are so confusing since they messed it up and I feel like I'm paying more than I should be?! "
5720|Do not use this company.  The so-called customer service, if you can get through, is shocking. We are moving as soon as possible. We stayed with them because SWEB provided a good service.  EDF are completely different or rather indifferent and not only unhelpful in sorting out problems of their own making, but even worse, they are ignorant of their own systems.
5721|Moved to these, as they promised me a good deal. first year no bills, but 2 accounts,  when i called them they said i didnt need to pay a bill, as i was in credit,  this was worrying as I knew my 1/4 bill was due. Turns out they completely messed up deleted one account then 12 months after my last payment they sent me a bill for GBP800 with only 4 days to pay, and no warning. I sorted this out, and told them i couldnt pay that much in one go, and thought it was extreme. actually amount should have been GBP560, but they over estimated.  Then agreed I could pay this off monthly as it was their mistake.Today I have recieved a Bill for GBP750 (which includes my new bill )  for the total amount owing, asking for the full sum of money within a week.  In the same post I have a letter saying they are sending me for court proceeding for non payment,  these are dated 4 days apart and the court order is issued before the bill is!!!!!  have been on hold for 53 minutes so far waiting to talk to them, and cant get through. DO NOT SIGN UP TO THEM!
5722|We joined EDF on their blue tariff fixed until 2014 which seemed like a really good deal at the time.  I only realised something was wrong when they took (without telling me) nearly GBP500 from my bank account this month.When I rang up to query this they told me that they hadn't been charging me for gas so they were back-dating my charges.  When I challenged them on why they hadn't charged me for gas as I gave them a meter reading when I changed supplier as I did with the electricity, they told me that it was the wrong kind of reading.This was the most ridiculous thing I had ever heard and they said that as I was paying by monthly direct debit it wouldn't pick up on any problems for a year.I sent an email to the Customer Services Director to complain about the service and nearly 3 weeks later I've not heard a thing.  Apparently  (which I now truly believe) EDF have the worst record for customer complaints.Don't go anywhere near EDF as you really can't trust them.  I am now in the process of switching suppliers.  
5723|Edf energy are just scammers out to make money . They will not even let me pay my bill. I tred online to be told my surname is invalid. On the phone automated service I have been cut off after entering card details three times. When trying speak to Advisor I was on hold for 30mins and then cut off. When I complained I was emailed to go to the post office! 
5724|EDF advised in 2011 to improve service gas and electric bill would be combined. Despite receiving a bill in May, received a bill today with a charge of GBP660 for electricity from Nov 2011. Apparently EDF had not had a meter reading (I am sure I sent one) so not bothered to charge me. When I asked why they had not let me know apparently they don't. EDF don't do common courtesy.Steve Hayfield wrote to me, but I was advised as it was 7 pm he'll have gone home by now. They do have a procedure for complaints. I explained so did I, I speak to the Customer Services Director. Apparently I have to abide by their procedure not mine!!!Fortunately I was kept waiting for ten mins so I had time to go on USwitch. Scottish Power can save me GBP200 pa! Farewell Steve Hadfield and EDF!!! 
5725|I have tried to contact this company by 'phone with regard to two separate incidents a few months apart. The first was for them screwing up my bank transfer (the only company that did) the second was for a bill which any cursory glance would have shown to be incorrect.It was the same both times, endlessly waiting on the end of a 'phone that's never answered with the same music and repeated statement over and over. So in the end you email them and you get a response saying thank you, we will get back to you within 10 days. 10 days? Are you serious?Like most companies, as long as you don't have a problem then it's fine. If you get a problem, well, good luck.
5726|"They never managed to get a bill correct, if you phone them they promise to look into the matter and call back, but they never do. Their computer systems can't even do a simple vat calculation properly, and they keep you holding on the phone forever. Trying to speak to the same person twice is a real challenge as they seem to constantly disappear onto ""training courses"".p.s. the training courses don't seem to be working!I wouldn't recommend them to a friend, an enemy perhaps!"
5727|Don't EVER switch to these turkeys. They make it almost impossible to pay your bill.By phone you are confronted by the WORST voice recognition software imaginable. I stated seventy seven pounds to be asked to confirm if I wanted to pay GBP8192.16. I mean WTF?So you go on hold. For ever. And I mean 45 minutes+ with the same hold music track over and over. There is an online service to pay but the registration for that is similarly broken. I just gave up.AVOID AT ALL COSTS. MUPPETS!!
5728|I have recently changed my electricty supply to EDF Blue Price Promice September 2013 and was the cheapest fixed rate deal on the market at the time of me switching. I have contacted them by telephone a few times to enquire about my switch and they seem to be polite and ok to deal with. However, they are slow at answering the telephone which is anoying.  Looking at other what other people have said I just wonder if EDF was the right choice. So far so good anyway.  
5729|Ive been with them for 5 years, most of the received bills were incorrect! E.g.once I received a quaterly bill for more than GBP7000 which was obviously wrong and it took me a year to finally sort it out with them. They were sending me 'amended' bills for GBP6000 and then for about GBP3000 while it should have been circa GBP150!! So I stopped paying for a while until it would be sorted and they sent a guy to cut the electricity off..Absolutely hopeless!!!Customer service people very friendly but I didnt get much of a help from them.Forget about saving money too!!
5730|I WILL NEVER USE EDF AGAIN, THEY TOOK GBP700 OUT IN ONE MONTH, NO NOTICE AND FORCED ME IN TO FINANCIAL HARDSHIP. THEIR STAFF WERE OBSTRUCTIVE AND RUDE, YOU HAVE TO FORCE THEM TO SPEAK TO ANYONE IN POSITION, EVEN THEN THEY ARGUE. TWO FULL DAYS OF BEING STREESED AND NOT EVEN AN APOLOGHY, SHOCKING CARE.MY ADVICE, AOVID, NOT FRIENDLY OR HELPFUL, RUDE. CURRENTLY GOING THROUGH THE LENGHTY COMPLAINTS PROCESS AFTER SEEKING ADVICE FROM OMBUDSMAN. NEVER IN 20 YEAR HAVE I HAD SUCH RUDENESS, DEFENSIVE LIES
5731|I have been with E.D.F.for ten months,I have had three account numbers,and even though I pay by Direct Debit and am in credit they still keep upping my payments without warning I have had thirty six e mails from them in ten months and am looking foreward to ending my contract with them in two months.Worrying thing is though they are going to run our nuclear supplies,steer well clear of this company,you have been warned. 
5732|one of the tricky company in uk and expensive i didnt make contract because i found %40 cheaper
5733|This time I was only on hold for 15 minutes, the last time I rang (three weeks ago) I was on hold for 30 minutes while they answered the call and then promptly cut me off.  I take issue with the fact that when I cancelled my account, they were very quick to send a brochure to my new address detailing how I could change my supplier.  A week later, I had my final bill telling me that I was GBP200 in credit with no additional information about how I would be refunded the money.  I waited another week before calling them to find out what was happening (giving them the benefit of the doubt that they were busily processing my refund) and may still have to wait ten days before the money is refunded to my account (best case scenario - they are calling me back this time).What possessed the customer services team to think that listening to the instrumental version of Take on Me on a constant loop would be a good idea?  Also, being told every 10 seconds that I can do these things on-line is not helpful given that I clearly want to talk to someone.
5734|"I first signed upto EDF energy as they seemed cheapest in my area, what a mistake that was. Shortly after moving to EDF I had a new electric meter fitted by my old company Scottish Power (whom I had no problems by the way) I informed EDF of the new meter and final readings for my old meter etc however 10 months later I am still unable to enter meter readings online as it still has my old meter on their system. I have written several emails to customer service as I am unable to get through on the phone as the long waiting times put me off. They keep saying that they will rectify it asap but nothing ever gets done. Even the meter reading man said ""I can't take your electric readings as the worng meter is on the system"". Once my contract finishes in November I am going back with Scottish Power at least they seem to know what their doing and the online system is streaks ahead. Also even though on uswitch it said I would be saving around GBP200 / year I am now paying more than I was previously.Thinking of going with EDF?? DON'T BOTHER!!"
5735|If they can't work out my electricity and gas bill after 10 months God help us when they start running nuclear power stations!
5736|Evidently they don't want to speak to their customers, regardless of time of day. 
5737|I was with EDF for a year in a student house. I had to make multiple phonecalls (including 10+ minute hold times) to get switched to quarterly billing from monthly billing. I say multiple because after the initial set-up I still got monthly bills through. The people at EDF are complete slaves to their computer system as they could not simply change my account to quarterly like I had asked them to, it required putting the old (mistaken monthly) bills on hold; which I'm sure has affected my credit rating in some way. They also once sent bailiffs (a company called PDP services, from Oxfordshire. Seemed a bit of a waste as I was living in Leeds) after me even though the bill was not due for another week and I had paid the bill the day before they came! I am now dealing with paying my final bill and it seems EDF have added an extra GBP36 on top of my bill with no explanation on my account. So now I am making another 10+ min call (my second of the day) to get this charge explained to me. Do not give these vultures any of your money.
5738|I have been a customer of EDF for the last 2+ years and the service has not been a service. Like every other honest customer I have paid direct debit month on month and stayed within the written agreement received from EDF at the beginning of the service. My word what a fiasco this has become.The promise from EDF to me (in contractural writing) was as a customer they would twice yearly monitor my usage and amend accordingly with my payments adjusted. This did not happen and even readings submitted not logged as A (actual) but E. EDF even sent me an estimated bill for usage for 2012 on E. My final bills for usage from EDF equated to over GBP1000, this not due to any over usage on my part but a total mis-management of my Account or neglect of my Account by EDF. When you try to phone EDF you are kept waiting for up to half an hour therefore, I recommend chat, where the the call centre operatives in India give you totally misinformed information to what they tell you in the UK call centres. I have sent many a lunchtime and evening trying to get firstly a contact then common sense out of the centre operatives, informing of my Issue over and over again, absolutely laughable service!! After viewing the large bills I discovered that EDF were in were infact charging me twice for my Electricity which was included also within the Gas final bill. I was told by a call centre operative that I was not reading the overcharge correctly and my complaint appeared to be because I had a high final bill, well yes, nothing to do with the lack of real honest customer service or was it to the fact that I actually pointed the duplication of overcharge out? My personal view is EDF provide a service of where their expertise should lie, nothing diverse, energy and bills therefore, why have I left this organisation feeling as if I have been scammed by a bunch of cowboys. My advice the smaller the organisation the better the service. EDF are not been publicised too much at present for their awful service because of the current sponsorship and links to the Olympics. Once this is over hopefully for the general public who are experiencing these rip off merchants the s... may hit the fan. Maybe Central Government might sit up and realise what a lousy service the public are receiving from EDF and the hones are taking to long to be answered because of the number of complaints being received. I took my bills into work the other day to share with colleagues and amazingly two fellow workers were also having great difficulties with EDF...Well what a surprise? A word of advice, avoid like the plague.  
5739|I moved into a new flat with my partner, on the day i moved in i was told the electricity was supplied by EDF. they looked the best value for money so decided to stay with them. I immediately tried to get in touch and spent 1.30 hours on the online the chat without getting anywhere. they cut me off 4 times! i ended up going through as new customer a week later. called when they send me letter stating they needed more info, i gave then meter reading and they said that it will be a tenant switch and all will go through now. 2 weeks later a bill came through for old tenant passed it back and called to see where my bill was had been in property over 1 month... they hadn’t set me up properly and now i was in arrears! am paying first bill and switching asap. very poor customer service.
5740|I have had a similar experience as some of you out there. I transferred my gas and electricity supplier to EDF in September. I managed to get an Electricity account set up which means I can enter my electricity meter readings and also view my quarterly electricity bill. However, after 9 months of phone calls, emails and more phone calls I still don't have a Gas account.The latest cock-up is that I emailed their customer service department which included the following...............'I hope this will help to clarify matters for you however please feel free to contact me if you should wish to query or discuss anything further on our free phone number 0800 096 101 9000'.When I dialled the free phone number it was e-On!. In disbelief I tried it again - and yes it was definitely e-On (their competitor). I have just received an apologetic email from EDF.  Can someone explain why Customer Complaints at EDF gave me the telephone number for their competitor????????????
5741|Quite frankly EDF are pants. We have to beg them for a bill, perhaps they just don't like billing people or its due to the fact that they are incredibly unprofessional. A lovely lady there helped solve a query earlier this year after her collegue nearly had a nervous breakdown when I demanded a bill and threatened to change suppliers. We thought it was just a glitch, but noooooo, history seems to be repeating itself.A rather disgruntled fan of the little dancing poo....
5742|It takes the call centers forever to answer the phone,if a manager gives you their direct phone number ,you cant get through.has taken me a year to get my account updated so i can pay for gas and electric,pay by direct debit and built up almost GBP500,recieve a call to say account updated and charged for power and gas to april ,left with GBP119 in the account,supplied new meter readings and asked to be billed from april to present,cant do that till monday because can only raise one invoice a day per account.Log in to my  account on their  website,account balance should read GBP119 cr now reads GBP913 .00 cr.EDF YOU REALLY ARE A BUNCH OF CLOWNS.
5743|I'm not gonna go into detail here my problems coz its not gonna get me anywhere but I am appalled at the level of incompetence of the staff at EDF! And NO ONE ANSWERS THE FREAKING PHONES! You think your gonna take money out of my account at an address I don't live at anymore and that I have paid upto and including my final so much so I was in credit and you paid me! That was January I owe nothing now but today apparently I owe you GBP143 for a final bill from the house I moved out of in January it's now nearly July! SICK of it goingelsewhere.com 
5744|OK, so I like Monty Python. Is that a crime? EDF is French and it certainly has some quaint 19th century French ways. Their website for starters. It was nearly a year before I was able to access and input my meter readings. (I think the CEO's grandmother was upgrading the site) The industrial side of EDF sweats to produce the energy... all the blunt end had to do was handle the admin. It's not rocket science. I paid by direct debit They were FOREVER taking the money out late (it mucks yer monthly fiscal planning system up doesn't it?)  I changed to The Co-op during 38 Degree's Big Switch (an ethical BRITISH company....not many of those left are there?) Their website? 21st Century and then some. A reduced gas/electricity quote I get Co-op points (EDF abandoned Nectar points) An all round better option. Plus, they NEVER smell of elderberries
5745|My God what a bunch of incompetent idiots.  My Electricity Meter broke back in Dec 11 and was reported to them immediately.  The earliest they were able to arrange a fitter to replace the meter was end of Feb 12 !!   Meter was eventually replaced.   It is now middle of June 12 and they have still not updated my account with the new meter details and therefore been unable to supply correct meter readings.I have complained to them several times and today received a response advising that as they are taking so long to investigate I can refer them to OFGEM.I have since transferred to a new provider however yes another balls up!  The new provider has given them final readings however EDF advise these are wrong as they don't match previous readings submitted to them!  Well of course they won't the meter has been changed.Now been on the phone for 40 minutes and not spoken to an AgentAbsolutely shocking service.   Don't touch them with a Barge Pole
5746|I have been an EDF customer for approximately 9 months. Soon after joining EDF I moved banks. EDF were the only company that failed to move direct debits from my old bank to the new bank. As a result I had to catch up 3 months of bills in one month. Over this period I contacted EDF several times asking why they had not taken funds...No reply. I have called many times and I just end up waiting for 20-30 min +. They are simply useless
5747|Since joining EDF 3 years ago I have had nothing but problems. One of the main problems was being badgered to change over onto a monthly direct debit of GBP70. I had no need for this as my average 2 winter bill for gas and electricity were GBP130 (for both) and 2 in the summer for GBP60 so no neeed there. After refusing to switch last year our billing seemed distant and started causing problems in March of this year we were GBP120 in credit with EDF now in May we owe GBP700. ue to their system problems. I am now expected to pay GBP120 a month direct debit. Shows that they managed to get me on it in the end. Total rubbis avoid at all costs 
5748|"Assurance, ""sir you only need to pay GBP55 PM"". (I argued for GBP75, when i joined in September)Now i need to pay twice the amount (GBP115, they wanted GBP145) to put it right (without a cleared balance they would not release me from the contract....balance due Is because of their errors). Will soon be changing, but ""owe them GBP250.00""I say take GBP115 PM, so they agree to take this.... what do they take....GBP76This was a disaster to change to themIf my work quality was like this, i'd be handed a P45, and rightly so...I'd love them to allow a change of supplier, following the meter reading, and ""only pay the monthly DD, they can pay the rest"
5749|Fortunately I was only with EDF for about 5 weeks whilst looking after an empty property. In the 5 weeks I only used 49 pence worth of electricity. I was eventually sent a bill for GBP12.99. This was made up of the 49 pence plus GBP12.50 in standing charges.EDF made no attempt at all to tell me that the account would include standing charges. So as far as I am concerned they have obtained this money from me by deception.I phoned to complain. Over 16 minutes to answer the call.A 'manager' called Anthony Taylor phoned me back. He was officious, unsympathetic, repeatedly pronounced my surname incorrectly and even brought the subject of my tax returns into the conversation! Totally unprofessional.I emailed the customer services director at customerservicesdirector@edfenergy.com. I might as well not have bothered. I only got an apology from EDF when I pointed out that they hadn't bothered to give me one.Again, totally unsympathetic and totally uninterested in my concerns.EDF = Extremely Deceptive Frenchelectricitycompany
5750|avoid this company at all costs - you have been warned. Ignore this warning and you too will be posting on this site in due course to warn others
5751|Working for EDF energy is a stressful experience! Appalling billing system that does unpredictable inexplicable things which are impossible to explain to an understandably annoyed customer. The new system is horrendous and  causes so many complaints. Basic tasks like issuing a refund are nightmares and you can never trust it will work despite promising it to the customer. I'm sure we all want to do a good job but do not have the tools to . It's so frustrating and disheartening.  The products are good value- such as the new Blue tariff but the system is awful. It is so complicated to even work out an account balance. There is also talk of staff reductions this year when the company can't even cope with the current call volumes. And there is no point escalating complaints to the MD mailbox as they are just passed back to team managers to answer with the help of their CSA's (us) that answer the phones in the first place. There is no time to follow up on calls and have even heard managers say to their teams  not to bother but to take another call, so nothing gets done. EDF was a good company to work for and to be a customer of until the introduction of SAP but now it's an embarassment. I certainly wouldn't be a customer if I couldn't monitor my own account to ensure my DD does not collect some random amount un-notified. I still have some optimism that things may improve otherwise I will be abandoning ship before it sinks. 
5752|We are moving beacuse their billing system is awful and their customer service is worse - normal wait time is 45 mins + We have been trying to close our account since Feb - they can't even manage that !Should this company have their licence removed ?
5753|Staff are very rude. Would not recommend them as an energy supplier.
5754|EDF have no customer service at all. Phone calls are put on hold for a long time and then comes the message please call back all operators are busy?. If and when you get through(takes great persistence)you are told (and since April 2011) that they are short staff due to training staff on new system!(must be one hell of a system)I tried Email, got auto response they would reply in 10 days.(email was not full of long words).email 1 got reply 20 days later and gave information that had nothing to do with my enquiry.tried again. Same rubbish answer to email 2.Latest email sent 15.4.12 now 26.4.12 regarding Feed in Tarrif application.Again no reply in 10 days.I am on tariff which expires Sept 12 and I will be moving suppliers without a doubt.It amazes me that EDF cant employ staff to sort out customer service and why does the regulator allow this to go on. No I think everybody knows the answer 
5755|We've been with EDF for over 2 years and have been unable top leave due to being in debit with them. However if EDF would actually listen to their customers this would never have happened metre readings are ignored, phone calls are never returned despite being being told they'll phone back in so many days, They've taken money from our bank account illegally more than GBP500 a week before christmas (luckily the bank was able to get this all back). There is a distinct lack of correspondence from them. We've now refused to continue paying and the fight continues.Like I said avoid avoid avoid
5756|I had been with EDF since I purchased my house some four years ago and have no complaints about that service whatsoever.  What stunned me was after switching to an alternative supplier who could provide a service if only pence cheaper, I was amazed to get a final bill from EDF showing that I owed them GBP143!  When you consider that I'm on a prepayment meter, I couldn't understand how I could owe them anything!  After ringing them, and spending some 12 to 15 minutes on their hold line, was told that this was an error in the final reading!  What final reading?  I'm on prepay!  Admittedly the lady on the phone was very helpful and said she would sort the problem out, but what would happen if an elderly person received such a bill?  They would probably think they should pay it.
5757|Ok im new to EDF, had it now for 4 months but already im realising how poor the system is. The submit meter reading interface never works for me and logging in using my password was extremely glitchy for weeks. Whats the point if people like British Gas are light years ahead of you??
5758|"Being a disabled customer I moved on the ""Priority"" service, what a complete joke. Having been a good customer for years they just decided to change my payment plan from quarterly to 6 monthly without the common decency to even inform me. Four days of (expensive) phone calls later not one phone monkey could explain to me why this had happened.This action has now left me in fuel poverty as I have a fixed income and yet this seems to mean nothing to them.I am supposed to get my meters read, being disabled, not once have they ever been read. Instead EDF continually send me estimated bills so I have to provide my own readings.Do yourself a BIG favour, if like me you are on a fixed income DO NOT entertain these jokers. You have been warned."
5759|We stupidly moved from Scottish Power to EDF in Dec 2010.Price was great for dual fuel.But, since about 3 months into our account with EDF, they cannot show me my electricity bill.I can see my gas bill, I do pay my bills on time by DD each month but, the small issue of seeing my electricity bill stumps them completely.I've now had at least six emails apologising and stating IT issues.If that was my IT dept. I'd be worried, very worried.Don't touch this company with a bargepole.Peter
5760|It's fair to say EDF Energy did not have a good year in 2011 with their new system being put in place at the beginning of the year and migrating millions of customers from the old system to the new system - things are bound to go up and down. Problems such as no gas bill produced, incorrect direct debit review adjustments, delay in meter exchange updates and long que waiting times being the main cause of complaints. EDF Energy recognise these issues and are addressing them. I work for EDF Energy and I'm not being bias as I work behind the scenes - I know exactly what goes on.  I agree we have not had a good year as most of the reviews on here are stating how awful we have been as a company. However we are getting better, system issues are less now than they've ever been, a dedicated team are working hard to fix those accounts with gas billing problems and direct debit review adjustments are being looked into as are other common issues we are experiencing at the moment. It is a temporary fault and if you could see the advisors working behind the scenes, you would realise we are doing the best we possibly can to help every customer as much as possible. We've launched a new one of a kind tariff - the blue tariff.. where we let customers know if they could save money with another supplier and if this is the case, we'll let you transfer without any termination fee's. We want people to start trusting us and if you can give us a chance and find out yourself, you will see just how dedicated our customer services team are to go that extra mile for you. I'm just a customer service advisor working for EDF Energy and i KNOW what goes on behind the scenes, we do care and we do want to offer you the cheapest best deals going - give us a chance and you won't regret it. 
5761|"I worked for EDF for over 2 years and all I can say it is mickey mouse operation ran by people who have no managerial education or training.  The management either sit around talking to each other or hounding the staff if they leave their seats for a toilet break.  The phrase ""where have you been"" was often heard by the so-called management if you were not available to take another call for 15 seconds.EDF do not allow the staff to have ""fixed"" breaks  the staff don't have a fixed morning or afternoon break, however this two bit company get round this by saying you are free to get up use the toilet and get a drink any time you like, however and it is a big however! if you leave you seat for more than 2 mins you have the management chasing you demanding to know where you have been, once explained you have been for a drink they insist you get back to take another call from the 100's of disgruntled unhappy and generally badly treated customers!"
5762|Having joined EDF in august last year I became concerned i had not received a gas bill and so I e mailed the company who apologised and said they would rectify the problem , this has been going on now 6 months and i still have no clue at all how much our gas bill will be or how many units ive used etc and yes I do know i can work it out but to be frank why the hell should I !!! I pay by DD and expect a blinking Bill !!!. I cant leave they informed me because im tied in and yet they don't seem to have to honour their side of the bargain by giving me quarterly bills !!! Customer Service is non existent and i have contacted the ombudsman . They really are a useless bunch !
5763|"Had my 2 business accounts with EDF for some time now. Always paid once an invoice was received.Today i got a letter saying i had not paid one invoice or supplied a meter reading as per a letter that was supposed to have been sent 3 weeks ago. I have not had such a letter.Also i have had no letter for my 2nd account, which invoice dates are always the same as each other.I rang them (usuall we are changing systems over, telling my how wonderfull they are and recruiting extra staff then telling me i could have a long wait)Finally got through to someone, told him about the letter i had received and was told they have a new system installed and can no longer sent out invoices for estimated readings. I said how can i pay you then when i dont receive any invoice and he told me the last letter send 8th march asked for my readings and now as they had not received any, they did an estimated costing which counters why they said they dont sent them.Anyhow told him ill pay online.Then asked him why i had not received a letter for my 2nd account. I was told thats because they were able to read that meter. I said how can they read 1 and not the other as next to each other. I was then told a balance is outstanding and when asked when the invoice was sent out i was told 2nd March. So thats another item that they have said they have sent i have not received. Either Royal Mail are doing thier usual bang on job or they have not sent it.Anyhow, told him ill pay both online but told that could be an issue as can only register an email address once and i have 2 accounts. Also told i must register name exactly as it is on the bill, case sensitive or it wont work. And they call this ""upgrading thier systems"". 1980's stuff tbh. Anyhow registered twice, using 2 different mail address's, and after sending payment, which had abit of a lengthy wait to clear, more so than any other online payments ive done, it seems both accounts are now upto date but im missing 2 invoices for VAT as online syste, says no invoices on account?????Complete shambles, i shall be switching providers this week"
5764|I changed to edf in September last year and am still trying to get a bill out of them to pay. All they have done so far is cancelled my dd after paying me GBP180.I do not want a huge bill at once and I want to know what my charges are. Getting through to them is hopeless, and when you do all you get is a load of promises that are never kept.Are these really the people we want to run our Nuclear power stations. Definately not, and I would urge you all to write to your MP's to make sure they don't.
5765|Have been trying to get through to customer service in order to close down my account. Tried calling them on the weekend without getting through at all since the wait was so long. Now I am instead stuck with waiting about 15 minutes, getting through only to have my call go directly to a busy tone. This has happened three times now. 
5766|I recently left EDF Energy after 20 years of service due to the sub-standard service given to the customers of which I was not happy to give. The training we were recently given for the new computer system was out of date and the 'promised' support once we were trained was non-existent and the managers not fit for purpose. The long-term sickness levels of their staff are appalling and really need to be addressed and not ignored as they seem to be doing. The way they treat their staff is disgraceful especially with the constant untruths being fed to keep the staff, many of which are long-term. It is shameful that this has been allowed to go on for so long - wouldn't recommend them in a million years.
5767|I have been charged for the last 10th months for the wrong meter. they keep sending me bills for a meter that is not installed at home and that is about 1,000 more than mine. I have called, wrote, etc I infom them repeteatly of the right reading and my meter number and nothing!! They even send me a threatening letter to go to court because I refusing to pay someone else meter.7 emails , 4 calls...Letter to the Steve Hayfield Customer Services Director and nothing...
5768|I worry about losing my job because our new system is that bad I fear we will lose our licence to bill Electric & Gas! It is truly unbelievable how bad our daily work now is.They dont seem to be addressing the problems we are facing and the direction from the top is atrocious. 
5769|Do not join EDF Energy, their whole system is a disgrace. They recently implemented a new system which they are moving users on to gradually, however this has so many issues leaving many customers accounts with problems which no one knows how to fix. Customers who make complaints expecting resolutions to their problems rarely get them looked in to, and even if they do get their complaint escalated to managing director level a MD doesn't even deal with it.. one of their lowsy bad tempered managers will who will fob you off with a good will payment.
5770|"I used EDF in my old flat for 2 and a half years and never had any problems.  Moving out in February however has caused no end of crap. I rang to let them know my moving out date, gave final meter readings for gas and electric and they assured me my direct debits would be cancelled and final bills sent.  To my surprise, they took GBP90 from my account AFTER I had moved out, and then proceeded to send me 4 separate statements in the post, one saying I was GBP43 in credit, another saying I was GBP59 in credit, another saying I owed them GBP29, and the latest one tells me I owe them GBP185!  I have repeatedly called customer service this last month asking when they are going to credit my account with the GBP43 and then the GBP59, I paid the GBP29 as requested but this latest bill takes the p*ss.  They also told me over the phone that the bill was estimated as I didn't provide meter readings!! I repeated the readings to them again and the operator said ""oh yeah, we do have them"".  So why send me an ESTIMATED bill, wtf is going on?!!  I'm currently awaiting a call back from them as they promised to ""look into"" the numerous conflicting letters I've received, but I don't expect anything, except perhaps MORE bills/statements which don't make sense... I can't believe how shockingly poor their customer service is, it seems to me that whatever I say when I ring up is not recorded anywhere and I have to explain everything all over again every time I speak to someone. Very disappointing indeed."
5771|Started contract with EDF 8 months ago. Their system still doesn't aknowledge that I have GAS.Customer service and resolution of problems are pathetic.
